month,division,line,day_type,num_on_time_trips,num_sched_trips,terminal_on_time_performance
2022-10-01,A DIVISION,4,1,6311,7770,0.81222653
2022-10-01,A DIVISION,4,2,1968,2670,0.73707867
2022-10-01,A DIVISION,5,1,5163,6831,0.7558191
2022-10-01,A DIVISION,5,2,1667,1826,0.9129244
2022-10-01,A DIVISION,6,1,8965,11696,0.76650137
2022-10-01,A DIVISION,6,2,2193,2820,0.7776596
2022-10-01,A DIVISION,7,1,12134,13514,0.89788365
2022-10-01,A DIVISION,7,2,3357,3932,0.853764
2022-10-01,A DIVISION,GS,1,11495,11592,0.99163216
2022-10-01,A DIVISION,GS,2,3682,3686,0.99891484
2022-10-01,B DIVISION,A,1,5710,7882,0.72443545
2022-10-01,B DIVISION,A,2,1979,3031,0.6529198
2022-10-01,B DIVISION,B,1,2071,4044,0.51211673
2022-10-01,B DIVISION,C,1,2779,4200,0.6616667
2022-10-01,B DIVISION,C,2,808,1560,0.51794875
2022-10-01,B DIVISION,D,1,4030,5713,0.7054087
2022-10-01,B DIVISION,D,2,1521,2162,0.7035153
2022-10-01,B DIVISION,E,1,6515,8610,0.7566783
2022-10-01,B DIVISION,E,2,1597,2100,0.7604762
2022-10-01,B DIVISION,F,1,5845,8201,0.71271795
2022-10-01,B DIVISION,F,2,1333,2090,0.637799
2022-10-01,B DIVISION,FS,1,4917,4956,0.99213076
2022-10-01,B DIVISION,FS,2,2085,2120,0.9834906
2022-10-01,B DIVISION,G,1,5365,5881,0.9122598
2022-10-01,B DIVISION,G,2,2136,2320,0.92068964
2022-10-01,B DIVISION,H,1,3342,3515,0.95078236
2022-10-01,B DIVISION,H,2,1220,1297,0.9406322
2022-10-01,B DIVISION,J,1,5225,5859,0.8917904
2022-10-01,B DIVISION,J,2,1950,2240,0.87053573
2022-10-01,B DIVISION,L,1,10795,11510,0.9378801
2022-10-01,B DIVISION,L,2,4356,4656,0.935567
2022-10-01,B DIVISION,M,1,4599,5660,0.81254417
2022-10-01,B DIVISION,M,2,2114,2288,0.923951
2022-10-01,B DIVISION,N,1,7234,9744,0.7424056
2022-10-01,B DIVISION,N,2,2533,3480,0.72787356
2022-10-01,B DIVISION,Q,1,4274,6610,0.6465961
2022-10-01,B DIVISION,Q,2,1757,2720,0.64595586
2022-10-01,B DIVISION,R,1,4593,5941,0.77310216
2022-10-01,B DIVISION,R,2,1478,2154,0.6861653
2022-11-01,A DIVISION,1,1,8106,9696,0.83601487
2022-11-01,A DIVISION,1,2,2068,2352,0.8792517
2022-11-01,A DIVISION,2,1,5053,6827,0.7401494
2022-11-01,A DIVISION,2,2,1173,1838,0.63819367
2022-11-01,A DIVISION,3,1,5547,6356,0.8727187
2022-11-01,A DIVISION,3,2,1420,1672,0.8492823
2022-11-01,A DIVISION,4,1,6388,7890,0.8096324
2022-11-01,A DIVISION,4,2,1720,2136,0.80524343
2022-11-01,A DIVISION,5,1,5370,6899,0.77837366
2022-11-01,A DIVISION,5,2,1360,1607,0.84629744
2022-11-01,A DIVISION,6,1,9518,11638,0.81783813
2022-11-01,A DIVISION,6,2,1964,2256,0.8705674
2022-11-01,A DIVISION,7,1,12499,13511,0.92509806
2022-11-01,A DIVISION,7,2,2675,2846,0.93991566
2022-11-01,A DIVISION,GS,1,10951,10998,0.99572647
2022-11-01,A DIVISION,GS,2,3323,3378,0.98371816
2022-11-01,B DIVISION,A,1,5654,8001,0.70666164
2022-11-01,B DIVISION,A,2,1587,2244,0.70721924
2022-11-01,B DIVISION,B,1,2396,4002,0.59870064
2022-11-01,B DIVISION,C,1,2907,4200,0.69214284
2022-11-01,B DIVISION,C,2,934,1248,0.7483974
2022-11-01,B DIVISION,D,1,4085,5715,0.71478564
2022-11-01,B DIVISION,D,2,1226,1732,0.7078522
2022-11-01,B DIVISION,E,1,6268,8610,0.7279907
2022-11-01,B DIVISION,E,2,1327,1680,0.78988093
2022-11-01,B DIVISION,F,1,6393,8226,0.77716994
2022-11-01,B DIVISION,F,2,1133,1672,0.67763156
2022-11-01,B DIVISION,FS,1,4882,4956,0.9850686
2022-11-01,B DIVISION,FS,2,1878,1900,0.988421
2022-11-01,B DIVISION,G,1,5107,5600,0.9119643
2022-11-01,B DIVISION,G,2,1933,2072,0.93291503
2022-11-01,B DIVISION,H,1,3354,3528,0.95068026
2022-11-01,B DIVISION,H,2,1350,1401,0.9635974
2022-11-01,B DIVISION,J,1,5162,5859,0.8810377
2022-11-01,B DIVISION,J,2,1816,2004,0.90618765
2022-11-01,B DIVISION,L,1,10279,11183,0.919163
2022-11-01,B DIVISION,L,2,3577,3712,0.96363145
2022-11-01,B DIVISION,M,1,4499,5670,0.79347444
2022-11-01,B DIVISION,M,2,1776,1833,0.9689034
2022-11-01,B DIVISION,N,1,7386,9869,0.7484041
2022-11-01,B DIVISION,N,2,948,1728,0.5486111
2022-11-01,B DIVISION,Q,1,4534,6740,0.6727003
2022-11-01,B DIVISION,Q,2,2242,2906,0.7715072
2022-11-01,B DIVISION,R,1,4423,5941,0.74448746
2022-11-01,B DIVISION,R,2,1386,1726,0.8030127
2022-12-01,A DIVISION,1,1,7654,9722,0.7872866
2022-12-01,A DIVISION,1,2,2532,2951,0.8580142
2022-12-01,A DIVISION,2,1,5014,6945,0.7219582
2022-12-01,A DIVISION,2,2,1720,2616,0.65749234
2022-12-01,A DIVISION,3,1,5103,6156,0.82894737
2022-12-01,A DIVISION,3,2,1727,2097,0.82355744
2022-12-01,A DIVISION,4,1,6309,7770,0.8119691
2022-12-01,A DIVISION,4,2,2013,2670,0.7539326
2022-12-01,A DIVISION,5,1,5662,6901,0.8204608
2022-12-01,A DIVISION,5,2,1403,1716,0.81759906
2022-12-01,A DIVISION,6,1,9143,11643,0.78527874
2022-12-01,A DIVISION,6,2,1805,2827,0.638486
2022-12-01,A DIVISION,7,1,12556,13524,0.9284235
2022-12-01,A DIVISION,7,2,3731,4094,0.9113337
2022-12-01,A DIVISION,GS,1,11045,11064,0.99828273
2022-12-01,A DIVISION,GS,2,3454,3461,0.99797744
2022-12-01,B DIVISION,A,1,5750,7875,0.73015875
2022-12-01,B DIVISION,A,2,2126,2805,0.75793225
2022-12-01,B DIVISION,B,1,3018,4074,0.7407953
2022-12-01,B DIVISION,C,1,2966,4200,0.70619047
2022-12-01,B DIVISION,C,2,1193,1578,0.7560203
2022-12-01,B DIVISION,D,1,4192,5715,0.7335083
2022-12-01,B DIVISION,D,2,1714,2170,0.78986174
2022-12-01,B DIVISION,E,1,6565,8610,0.7624855
2022-12-01,B DIVISION,E,2,1762,2100,0.8390476
2022-12-01,B DIVISION,F,1,5997,8223,0.72929585
2022-12-01,B DIVISION,F,2,1640,2090,0.784689
2022-12-01,B DIVISION,FS,1,4903,4956,0.9893059
2022-12-01,B DIVISION,FS,2,2079,2120,0.9806604
2022-12-01,B DIVISION,G,1,5281,5879,0.898282
2022-12-01,B DIVISION,G,2,2151,2320,0.9271552
2022-12-01,B DIVISION,H,1,3403,3528,0.96456915
2022-12-01,B DIVISION,H,2,1510,1565,0.9648562
2022-12-01,B DIVISION,J,1,5094,5861,0.86913496
2022-12-01,B DIVISION,J,2,2045,2240,0.9129464
2022-12-01,B DIVISION,L,1,10224,11314,0.90365916
2022-12-01,B DIVISION,L,2,4357,4726,0.9219213
2022-12-01,B DIVISION,M,1,4598,5650,0.8138053
2022-12-01,B DIVISION,M,2,2148,2292,0.9371728
2022-12-01,B DIVISION,N,1,7281,9573,0.7605766
2022-12-01,B DIVISION,N,2,1484,2168,0.6845018
2022-12-01,B DIVISION,Q,1,4965,6639,0.7478536
2022-12-01,B DIVISION,Q,2,2414,2964,0.81443995
2022-12-01,B DIVISION,R,1,4594,5936,0.77392185
2022-12-01,B DIVISION,R,2,1885,2161,0.8722814
2023-01-01,A DIVISION,1,1,8213,9666,0.8496793
2023-01-01,A DIVISION,1,2,2601,2898,0.89751554
2023-01-01,A DIVISION,2,1,5415,6811,0.79503745
2023-01-01,A DIVISION,2,2,1766,2588,0.6823802
2023-01-01,A DIVISION,3,1,5353,6150,0.8704065
2023-01-01,A DIVISION,3,2,1877,2078,0.9032724
2023-01-01,A DIVISION,4,1,6376,7772,0.82038087
2023-01-01,A DIVISION,4,2,2189,2643,0.8282255
2023-01-01,A DIVISION,5,1,5761,6907,0.83408135
2023-01-01,A DIVISION,5,2,1749,1962,0.8914373
2023-01-01,A DIVISION,6,1,9787,11614,0.8426899
2023-01-01,A DIVISION,6,2,2371,2790,0.8498208
2023-01-01,A DIVISION,7,1,12484,13524,0.9230997
2023-01-01,A DIVISION,7,2,3384,3596,0.9410456
2023-01-01,A DIVISION,GS,1,10711,10734,0.9978573
2023-01-01,A DIVISION,GS,2,3354,3356,0.9994041
2023-01-01,B DIVISION,A,1,5786,7952,0.7276157
2023-01-01,B DIVISION,A,2,1897,2508,0.7563796
2023-01-01,B DIVISION,B,1,3210,4088,0.78522503
2023-01-01,B DIVISION,C,1,3076,4200,0.7323809
2023-01-01,B DIVISION,C,2,1139,1548,0.7357881
2023-01-01,B DIVISION,D,1,4271,5729,0.74550533
2023-01-01,B DIVISION,D,2,1870,2167,0.8629442
2023-01-01,B DIVISION,E,1,6728,8610,0.78141695
2023-01-01,B DIVISION,E,2,1731,2088,0.829023
2023-01-01,B DIVISION,F,1,6033,8238,0.73233795
2023-01-01,B DIVISION,F,2,1443,2077,0.69475204
2023-01-01,B DIVISION,FS,1,4922,4956,0.9931396
2023-01-01,B DIVISION,FS,2,1829,1840,0.9940217
2023-01-01,B DIVISION,G,1,5346,5876,0.9098026
2023-01-01,B DIVISION,G,2,2199,2300,0.95608693
2023-01-01,B DIVISION,H,1,3425,3528,0.970805
2023-01-01,B DIVISION,H,2,1524,1544,0.98704666
2023-01-01,B DIVISION,J,1,5413,5860,0.9237201
2023-01-01,B DIVISION,J,2,1986,2224,0.8929856
2023-01-01,B DIVISION,L,1,10359,11428,0.90645784
2023-01-01,B DIVISION,L,2,3699,3828,0.96630096
2023-01-01,B DIVISION,M,1,4855,5668,0.85656315
2023-01-01,B DIVISION,M,2,1659,1754,0.9458381
2023-01-01,B DIVISION,N,1,7788,9575,0.81336814
2023-01-01,B DIVISION,N,2,1709,2166,0.789012
2023-01-01,B DIVISION,Q,1,5346,6616,0.8080411
2023-01-01,B DIVISION,Q,2,2203,2654,0.8300678
2023-01-01,B DIVISION,R,1,4977,5939,0.83801985
2023-01-01,B DIVISION,R,2,1961,2156,0.9095547
2023-02-01,A DIVISION,1,1,7079,8706,0.8131174
2023-02-01,A DIVISION,1,2,2379,2646,0.899093
2023-02-01,A DIVISION,2,1,5011,6309,0.7942622
2023-02-01,A DIVISION,2,2,2005,2718,0.7376748
2023-02-01,A DIVISION,3,1,4862,5497,0.88448244
2023-02-01,A DIVISION,3,2,964,1070,0.9009346
2023-02-01,A DIVISION,4,1,6036,7030,0.858606
2023-02-01,A DIVISION,4,2,1891,2418,0.78205127
2023-02-01,A DIVISION,5,1,5263,6247,0.8424844
2023-02-01,A DIVISION,5,2,1737,1871,0.92838055
2023-02-01,A DIVISION,6,1,8600,10587,0.812317
2023-02-01,A DIVISION,6,2,2250,2558,0.87959343
2023-02-01,A DIVISION,7,1,11325,12295,0.92110616
2023-02-01,A DIVISION,7,2,2273,2754,0.825345
2023-02-01,A DIVISION,GS,1,10101,10114,0.9987146
